medicine_id,name,unit,price
M04697,Medicine_4697,box,24339
M04698,,box,95149
M04699,Medicine_4699,box,66700
M04700,Medicine_4700,box,48944
M04701,Medicine_4701,box,33884
M04702,Medicine_4702,box,79199
M04703,Medicine_4703,box,abc
M04704,Medicine_4704,box,66490
M04705,Medicine_4705,box,61457
M04706,Medicine_4706,box,32344
M04707,Medicine_4707,box,33117
M04708,Medicine_4708,box,41619
M04709,Medicine_4709,box,55732
M04710,Medicine_4710,box,58653
M04711,Medicine_4711,box,81147
M04712,Medicine_4712,box,13953
M04713,Medicine_4713,box,38727
M04714,Medicine_4714,box,59588
M04715,Medicine_4715,box,17581
M04716,Medicine_4716,box,50779
M04717,Medicine_4717,box,86546
M04718,Medicine_4718,box,86822
M04719,Medicine_4719,box,66561
M04720,Medicine_4720,box,45481
M04721,Medicine_4721,box,66923
M04722,Medicine_4722,box,13435
M04723,Medicine_4723,box,53528
M04724,Medicine_4724,box,89479
M04725,Medicine_4725,box,62571
M04726,Medicine_4726,box,33312
M04727,Medicine_4727,box,89156
M04728,Medicine_4728,box,70786
M04729,Medicine_4729,box,56735
M04730,Medicine_4730,box,48035
M04731,Medicine_4731,box,79050
M04732,Medicine_4732,box,57625
M04733,Medicine_4733,box,99684
M04734,Medicine_4734,box,51989
M04735,Medicine_4735,box,74257
M04736,Medicine_4736,box,18940
M04737,Medicine_4737,box,78234
M04738,Medicine_4738,box,10903
M04739,Medicine_4739,box,62529
M04740,Medicine_4740,box,40592
M04741,Medicine_4741,box,66706
M04742,Medicine_4742,box,54797
M04743,Medicine_4743,box,-5000
M04744,Medicine_4744,box,85385
M04745,Medicine_4745,box,70895
M04746,Medicine_4746,box,36525
M04747,Medicine_4747,box,64649
M04748,Medicine_4748,box,27886
M04749,Medicine_4749,box,61304
M04750,Medicine_4750,box,85040
M04751,Medicine_4751,box,26299
M04752,Medicine_4752,box,12889
M04753,Medicine_4753,box,32708
M04754,Medicine_4754,box,10720
M04755,Medicine_4755,box,57293
M04756,Medicine_4756,box,68787
M04757,Medicine_4757,box,23644
M04758,Medicine_4758,box,81976
M04759,Medicine_4759,box,25825
M04760,Medicine_4760,box,17371
M04761,Medicine_4761,box,87500
M04762,Medicine_4762,box,25479
M04763,Medicine_4763,box,81931
M04764,Medicine_4764,box,abc
M04765,Medicine_4765,box,62129
M04766,Medicine_4766,box,-5000
M04767,Medicine_4767,box,86019
M04768,Medicine_4768,box,95874
M04769,Medicine_4769,box,32699
M04770,Medicine_4770,box,97130
M04771,Medicine_4771,box,44399
M04772,Medicine_4772,box,72900
M04773,Medicine_4773,box,30797
M04774,Medicine_4774,box,56325
M04775,Medicine_4775,box,11789
M04776,Medicine_4776,box,-5000
M04777,Medicine_4777,box,32024
M04778,Medicine_4778,box,44115
M04779,Medicine_4779,box,abc
M04780,Medicine_4780,box,30289
M04781,Medicine_4781,box,27491
M04782,Medicine_4782,box,39772
M04783,Medicine_4783,box,25579
M04784,Medicine_4784,box,47548
M04785,Medicine_4785,box,79013
M04786,Medicine_4786,box,56186
M04787,Medicine_4787,box,92780
M04788,Medicine_4788,box,13383
M04789,Medicine_4789,box,14072
M04790,Medicine_4790,box,25177
M04791,Medicine_4791,box,89756
M04792,Medicine_4792,box,14816
M04793,Medicine_4793,box,98680
M04794,Medicine_4794,box,13159
M04795,Medicine_4795,box,15262
M04796,Medicine_4796,box,54518
M04797,Medicine_4797,box,31378
M04798,Medicine_4798,box,37749
M04799,Medicine_4799,box,12986
M04800,Medicine_4800,box,97963
M04801,Medicine_4801,box,95701
M04802,Medicine_4802,box,42259
M04803,Medicine_4803,box,94840
M04804,Medicine_4804,box,88608
M04805,Medicine_4805,box,69427
M04806,Medicine_4806,box,52455
M04807,Medicine_4807,box,60419
M04808,Medicine_4808,box,20587
M04809,Medicine_4809,box,16736
M04810,Medicine_4810,box,abc
M04811,Medicine_4811,box,53734
M04812,Medicine_4812,box,42643
M04813,Medicine_4813,box,97297
M04814,Medicine_4814,box,81241
M04815,Medicine_4815,box,12562
M04816,Medicine_4816,box,84690
M04817,Medicine_4817,box,48767
M04818,Medicine_4818,box,98282
M04819,Medicine_4819,box,74870
M04820,Medicine_4820,box,61058
M04821,Medicine_4821,box,35793
M04822,Medicine_4822,box,61428
M04823,Medicine_4823,box,17573
M04824,Medicine_4824,box,85136
M04825,Medicine_4825,box,52724
M04826,Medicine_4826,box,abc
M04827,Medicine_4827,box,70083
M04828,Medicine_4828,box,39148
M04829,Medicine_4829,box,28598
M04830,Medicine_4830,box,94158
M04831,Medicine_4831,box,85448
M04832,Medicine_4832,box,15254
M04833,Medicine_4833,box,10038
M04834,Medicine_4834,box,-5000
M04835,Medicine_4835,box,82811
M04836,Medicine_4836,box,42146
M04837,Medicine_4837,box,56486
M04838,Medicine_4838,box,55762
M04839,Medicine_4839,box,34039
M04840,Medicine_4840,box,44980
M04841,Medicine_4841,box,42121
M04842,Medicine_4842,box,21879
M04843,Medicine_4843,box,82136
M04844,Medicine_4844,box,40453
M04845,Medicine_4845,box,-5000
M04846,Medicine_4846,box,20824
M04847,Medicine_4847,box,70175
M04848,Medicine_4848,box,24683
M04849,Medicine_4849,box,44944
M04850,Medicine_4850,box,95406
M04851,Medicine_4851,box,88954
M04852,Medicine_4852,box,47860
M04853,Medicine_4853,box,32118
M04854,Medicine_4854,box,abc
M04855,Medicine_4855,box,13036
M04856,Medicine_4856,box,42363
M04857,Medicine_4857,box,28801
M04858,Medicine_4858,box,40320
M04859,Medicine_4859,box,90234
M04860,Medicine_4860,box,65793
M04861,Medicine_4861,box,93791
M04862,Medicine_4862,box,73241
M04863,Medicine_4863,box,33003
M04864,Medicine_4864,box,72837
M04865,Medicine_4865,,96272
M04866,Medicine_4866,box,23589
M04867,Medicine_4867,box,62231
M04868,Medicine_4868,box,30460
M04869,Medicine_4869,box,42933
M04870,Medicine_4870,box,34694
M04871,Medicine_4871,box,42249
M04872,Medicine_4872,box,37481
M04873,Medicine_4873,box,13969
M04874,Medicine_4874,box,55812
M04875,Medicine_4875,box,69485
M04876,Medicine_4876,box,44245
M04877,Medicine_4877,box,59563
M04878,Medicine_4878,box,99591
M04879,Medicine_4879,box,34817
M04880,Medicine_4880,box,85096
M04881,Medicine_4881,box,84666
M04882,Medicine_4882,box,82408
M04883,Medicine_4883,box,81207
M04884,Medicine_4884,box,61693
M04885,Medicine_4885,box,40631
M04886,Medicine_4886,box,19012
M04887,Medicine_4887,box,77937
M04888,Medicine_4888,box,61330
M04889,Medicine_4889,box,26382
M04890,Medicine_4890,box,25720
M04891,Medicine_4891,box,10356
M04892,Medicine_4892,box,35125
M04893,Medicine_4893,box,16412
M04894,Medicine_4894,box,23765
M04895,Medicine_4895,box,12373
M04896,Medicine_4896,box,90119
M04897,Medicine_4897,box,74978
M04898,Medicine_4898,box,19245
M04899,Medicine_4899,box,95006
M04900,Medicine_4900,box,34892
M04901,Medicine_4901,box,54336
M04902,Medicine_4902,box,35363
M04903,Medicine_4903,box,27961
M04904,Medicine_4904,box,87353
M04905,Medicine_4905,box,29466
M04906,Medicine_4906,box,24479
M04907,Medicine_4907,box,28227
M04908,Medicine_4908,box,97236
M04909,Medicine_4909,,60438
M04910,Medicine_4910,box,47767
M04911,Medicine_4911,box,-5000
M04912,Medicine_4912,box,29079
M04913,Medicine_4913,,30428
M04914,Medicine_4914,box,32455
M04915,Medicine_4915,box,26127
M04916,Medicine_4916,box,26829
M04917,Medicine_4917,box,38756
M04918,Medicine_4918,box,87033
M04919,Medicine_4919,box,14037
M04920,Medicine_4920,box,52899
M04921,Medicine_4921,box,91499
M04922,Medicine_4922,box,57965
M04923,,box,57503
M04924,Medicine_4924,box,73256
M04925,Medicine_4925,box,57853
M04926,Medicine_4926,box,88114
M04927,Medicine_4927,box,51525
M04928,Medicine_4928,box,82908
M04929,Medicine_4929,box,abc
M04930,Medicine_4930,box,63882
M04931,Medicine_4931,box,36719
M04932,Medicine_4932,box,42916
M04933,Medicine_4933,box,88247
M04934,Medicine_4934,box,59530
M04935,Medicine_4935,box,36552
M04936,Medicine_4936,box,20420
M04937,Medicine_4937,box,77139
M04938,Medicine_4938,box,35271
M04939,Medicine_4939,box,20220
M04940,Medicine_4940,box,45795
M04941,Medicine_4941,box,83893
M04942,Medicine_4942,box,15913
M04943,Medicine_4943,box,91097
M04944,Medicine_4944,box,28314
M04945,Medicine_4945,box,12374
M04946,Medicine_4946,box,abc
M04947,Medicine_4947,box,18625
M04948,Medicine_4948,box,74869
M04949,Medicine_4949,box,16717
M04950,Medicine_4950,box,15816
M04951,Medicine_4951,box,36726
M04952,Medicine_4952,box,37408
M04953,Medicine_4953,box,59448
M04954,Medicine_4954,box,10655
M04955,Medicine_4955,box,41917
M04956,Medicine_4956,box,33066
M04957,Medicine_4957,box,48355
M04958,Medicine_4958,box,94464
M04959,Medicine_4959,box,29307
M04960,Medicine_4960,box,30869
M04961,Medicine_4961,box,59710
M04962,Medicine_4962,box,91805
M04963,Medicine_4963,box,44186
M04964,Medicine_4964,box,24547
M04965,Medicine_4965,box,81674
M04966,Medicine_4966,box,86329
M04967,Medicine_4967,box,62276
M04968,Medicine_4968,box,66202
M04969,Medicine_4969,box,53132
M04970,Medicine_4970,box,18571
M04971,Medicine_4971,box,74710
M04972,Medicine_4972,box,73521
M04973,Medicine_4973,box,17129
M04974,Medicine_4974,box,29852
M04975,Medicine_4975,box,52798
M04976,Medicine_4976,box,94160
M04977,Medicine_4977,box,35000
M04978,Medicine_4978,box,25972
M04979,Medicine_4979,box,20685
M04980,Medicine_4980,box,87427
M04981,Medicine_4981,box,44930
M04982,Medicine_4982,box,46416
M04983,Medicine_4983,box,78662
M04984,Medicine_4984,box,56183
M04985,Medicine_4985,box,76517
M04986,Medicine_4986,box,23199
M04987,Medicine_4987,box,75868
M04988,Medicine_4988,box,64683
M04989,Medicine_4989,box,48604
M04990,Medicine_4990,box,30687
M04991,,box,86807
M04992,Medicine_4992,box,77776
M04993,,box,55752
M04994,Medicine_4994,box,28484
M04995,Medicine_4995,box,17567
M04996,Medicine_4996,box,70489
M04997,Medicine_4997,box,abc
M04998,Medicine_4998,box,31266
M04999,Medicine_4999,box,11951
M05000,Medicine_5000,box,abc
M05001,Medicine_5001,box,55685
M05002,Medicine_5002,box,52941
M05003,Medicine_5003,box,43587
M05004,Medicine_5004,box,67181
M05005,Medicine_5005,box,18768
M05006,Medicine_5006,box,63679
M05007,Medicine_5007,box,67210
M05008,Medicine_5008,box,17833
M05009,Medicine_5009,box,93954
M05010,Medicine_5010,box,21282
M05011,Medicine_5011,box,85284
M05012,Medicine_5012,box,63385
M05013,Medicine_5013,box,73252
M05014,Medicine_5014,box,31905
M05015,Medicine_5015,box,15380
M05016,Medicine_5016,box,46810
M05017,Medicine_5017,box,30866
M05018,Medicine_5018,box,32267
M05019,Medicine_5019,box,54494
M05020,Medicine_5020,box,74987
M05021,Medicine_5021,box,22121
M05022,Medicine_5022,box,38352
M05023,Medicine_5023,box,12458
M05024,Medicine_5024,box,70799
M05025,Medicine_5025,box,35066
M05026,Medicine_5026,box,66033
M05027,Medicine_5027,box,59743
M05028,Medicine_5028,box,82134
M05029,Medicine_5029,box,22277
M05030,Medicine_5030,box,34227
M05031,Medicine_5031,box,49544
M05032,Medicine_5032,box,34295
M05033,Medicine_5033,box,51471
M05034,Medicine_5034,box,67436
M05035,Medicine_5035,box,63074
M05036,Medicine_5036,box,50729
M05037,Medicine_5037,box,60348
M05038,Medicine_5038,box,63812
M05039,Medicine_5039,box,15595
M05040,Medicine_5040,box,77973
M05041,Medicine_5041,box,17268
M05042,Medicine_5042,box,68981
M05043,Medicine_5043,box,abc
M05044,Medicine_5044,box,25285
M05045,Medicine_5045,box,85730
M05046,Medicine_5046,box,69900
M05047,Medicine_5047,box,32512
M05048,Medicine_5048,box,28360
M05049,Medicine_5049,box,38783
M05050,Medicine_5050,box,18757
M05051,Medicine_5051,box,75522
M05052,,box,63563
M05053,Medicine_5053,box,30443
M05054,Medicine_5054,box,73985
M05055,Medicine_5055,box,55218
M05056,Medicine_5056,box,97984
M05057,Medicine_5057,box,33988
M05058,Medicine_5058,box,73363
M05059,Medicine_5059,box,82008
M05060,Medicine_5060,box,99770
M05061,Medicine_5061,box,58493
M05062,Medicine_5062,box,93950
M05063,Medicine_5063,box,42623
M05064,Medicine_5064,box,38079
M05065,Medicine_5065,box,57304
M05066,Medicine_5066,box,66729
M05067,Medicine_5067,box,84451
M05068,Medicine_5068,box,30356
M05069,Medicine_5069,box,80603
M05070,Medicine_5070,box,76523
M05071,Medicine_5071,box,61107
M05072,Medicine_5072,box,64404
M05073,Medicine_5073,box,54927
M05074,Medicine_5074,box,87438
M05075,Medicine_5075,box,88607
M05076,,box,81113
M05077,Medicine_5077,box,50731
M05078,Medicine_5078,box,12479
M05079,Medicine_5079,box,31338
M05080,Medicine_5080,box,62945
M05081,Medicine_5081,box,13741
M05082,Medicine_5082,box,37420
M05083,Medicine_5083,box,90040
M05084,Medicine_5084,box,93082
M05085,Medicine_5085,box,11921
M05086,Medicine_5086,box,73012
M05087,Medicine_5087,box,-5000
M05088,Medicine_5088,box,24901
M05089,Medicine_5089,box,65767
M05090,Medicine_5090,box,36314
M05091,Medicine_5091,box,99868
M05092,Medicine_5092,box,91574
M05093,Medicine_5093,box,29857
M05094,Medicine_5094,box,25154
M05095,Medicine_5095,box,76884
M05096,Medicine_5096,box,41569
M05097,Medicine_5097,box,34658
M05098,Medicine_5098,box,10786
M05099,Medicine_5099,box,87446
M05100,Medicine_5100,box,91279
M05101,Medicine_5101,box,18783
M05102,Medicine_5102,box,75570
M05103,Medicine_5103,box,22112
M05104,Medicine_5104,box,27527
M05105,Medicine_5105,box,48273
M05106,Medicine_5106,box,92220
M05107,Medicine_5107,box,27923
M05108,Medicine_5108,box,25220
M05109,Medicine_5109,box,65633
M05110,Medicine_5110,box,12427
M05111,Medicine_5111,box,77010
M05112,Medicine_5112,box,51829
M05113,Medicine_5113,box,85418
M05114,,box,87408
M05115,Medicine_5115,box,24176
M05116,Medicine_5116,box,30727
M05117,Medicine_5117,box,37787
M05118,Medicine_5118,box,96488
M05119,Medicine_5119,box,56421
M05120,Medicine_5120,box,22061
M05121,Medicine_5121,box,71778
M05122,Medicine_5122,box,42214
M05123,Medicine_5123,box,92313
M05124,Medicine_5124,box,99176
M05125,Medicine_5125,box,41185
M05126,Medicine_5126,box,60239
M05127,Medicine_5127,box,28071
M05128,Medicine_5128,box,91695
M05129,Medicine_5129,box,10491
M05130,,box,29928
M05131,Medicine_5131,box,39259
M05132,Medicine_5132,box,59080
M05133,Medicine_5133,box,94407
M05134,Medicine_5134,box,93450
M05135,Medicine_5135,box,31716
M05136,Medicine_5136,box,38492
M05137,Medicine_5137,box,86812
M05138,Medicine_5138,box,43406
M05139,Medicine_5139,box,52354
M05140,Medicine_5140,box,78278
M05141,Medicine_5141,box,15251
M05142,Medicine_5142,box,23089
M05143,Medicine_5143,box,44984
M05144,Medicine_5144,box,47988
M05145,Medicine_5145,box,62344
M05146,Medicine_5146,box,61969
M05147,Medicine_5147,box,81563
M05148,Medicine_5148,box,23108
M05149,Medicine_5149,box,36425
M05150,Medicine_5150,box,99565
M05151,Medicine_5151,box,67360
M05152,Medicine_5152,box,66088
M05153,Medicine_5153,box,81076
M05154,Medicine_5154,box,87368
M05155,Medicine_5155,box,63089
M05156,Medicine_5156,box,74834
M05157,Medicine_5157,box,83181
M05158,Medicine_5158,box,38245
M05159,Medicine_5159,box,73864
M05160,Medicine_5160,box,62168
M05161,Medicine_5161,box,38997
M05162,Medicine_5162,box,69980
M05163,Medicine_5163,box,78834
M05164,Medicine_5164,box,62912
M05165,Medicine_5165,box,97811
M05166,Medicine_5166,box,19908
M05167,,box,81022
M05168,Medicine_5168,box,22181
M05169,Medicine_5169,box,60383
M05170,Medicine_5170,box,81238
M05171,Medicine_5171,box,46651
M05172,Medicine_5172,box,73680
M05173,Medicine_5173,box,79169
M05174,Medicine_5174,box,13728
M05175,Medicine_5175,box,33772
M05176,Medicine_5176,box,29454
M05177,Medicine_5177,box,47334
M05178,Medicine_5178,box,46223
M05179,Medicine_5179,box,-5000
M05180,Medicine_5180,box,93152
M05181,Medicine_5181,box,20315
M05182,Medicine_5182,box,23699
M05183,Medicine_5183,box,74097
M05184,Medicine_5184,box,33558
M05185,Medicine_5185,box,68975
M05186,Medicine_5186,box,97086
M05187,Medicine_5187,box,96387
M05188,Medicine_5188,box,16931
M05189,Medicine_5189,box,94405
M05190,Medicine_5190,box,42021
M05191,Medicine_5191,box,23848
M05192,Medicine_5192,box,93228
M05193,Medicine_5193,box,81551
M05194,Medicine_5194,box,46445
M05195,Medicine_5195,box,15820
M05196,Medicine_5196,box,65016
M05197,Medicine_5197,box,59027
M05198,Medicine_5198,box,57710
M05199,Medicine_5199,box,52366
M05200,Medicine_5200,box,92848
M05201,Medicine_5201,box,10490
M05202,Medicine_5202,box,67955
M05203,Medicine_5203,box,51806
M05204,Medicine_5204,box,40256
M05205,Medicine_5205,box,78347
M05206,Medicine_5206,box,51208
M05207,Medicine_5207,box,72255
M05208,Medicine_5208,box,99108
M05209,Medicine_5209,box,63716
M05210,Medicine_5210,box,38682
M05211,Medicine_5211,box,41958
M05212,Medicine_5212,box,97787
M05213,Medicine_5213,box,19425
M05214,Medicine_5214,box,50586
M05215,Medicine_5215,box,37736
M05216,Medicine_5216,box,73047
M05217,,box,60994
M05218,Medicine_5218,box,95817
M05219,Medicine_5219,box,41695
M05220,Medicine_5220,box,93563
M05221,Medicine_5221,box,56857
M05222,Medicine_5222,box,66301
M05223,Medicine_5223,box,21462
M05224,Medicine_5224,box,17835
M05225,Medicine_5225,box,93929
M05226,Medicine_5226,box,13242
M05227,Medicine_5227,box,58552
M05228,Medicine_5228,box,15743
M05229,Medicine_5229,box,23800
M05230,Medicine_5230,box,10282
M05231,Medicine_5231,box,56164
M05232,Medicine_5232,box,81631
M05233,Medicine_5233,box,71597
M05234,Medicine_5234,box,57973
M05235,Medicine_5235,box,82651
M05236,Medicine_5236,box,27671
M05237,Medicine_5237,box,82514
M05238,Medicine_5238,box,23529
M05239,Medicine_5239,box,79792
M05240,Medicine_5240,box,17141
M05241,Medicine_5241,box,57186
M05242,Medicine_5242,box,85442
M05243,Medicine_5243,box,55718
M05244,Medicine_5244,box,60182
M05245,Medicine_5245,box,73627
M05246,Medicine_5246,box,54306
M05247,,box,87477
M05248,Medicine_5248,box,91740
M05249,Medicine_5249,box,85149
M05250,Medicine_5250,box,44538
M05251,Medicine_5251,box,74021
M05252,Medicine_5252,box,93514
M05253,Medicine_5253,box,48953
M05254,Medicine_5254,box,14815
M05255,Medicine_5255,box,89441
M05256,Medicine_5256,box,61349
M05257,Medicine_5257,box,63491
M05258,Medicine_5258,box,69653
M05259,Medicine_5259,box,-5000
M05260,Medicine_5260,box,73956
M05261,Medicine_5261,box,82400
M05262,Medicine_5262,box,55655
M05263,Medicine_5263,box,36912
M05264,Medicine_5264,box,81313
M05265,Medicine_5265,box,86040
M05266,Medicine_5266,box,42492
M05267,Medicine_5267,box,94482
M05268,Medicine_5268,box,56502
M05269,Medicine_5269,box,-5000
M05270,Medicine_5270,box,-5000
M05271,Medicine_5271,box,26174
M05272,Medicine_5272,box,59968
M05273,Medicine_5273,box,39264
M05274,Medicine_5274,box,10696
M05275,Medicine_5275,box,99321
M05276,Medicine_5276,box,28431
M05277,Medicine_5277,box,59674
M05278,Medicine_5278,box,45323
M05279,Medicine_5279,box,92073
M05280,Medicine_5280,box,40115
M05281,Medicine_5281,box,35025
M05282,Medicine_5282,box,78112
M05283,,box,54214
M05284,Medicine_5284,box,73424
M05285,Medicine_5285,box,61046
M05286,Medicine_5286,box,-5000
M05287,Medicine_5287,box,82651
M05288,Medicine_5288,box,39546
M05289,Medicine_5289,box,41869
M05290,Medicine_5290,box,24525
M05291,Medicine_5291,box,96229
M05292,Medicine_5292,box,90233
M05293,,box,72061
M05294,Medicine_5294,box,88629
M05295,Medicine_5295,box,93619
M05296,Medicine_5296,box,28358
M05297,Medicine_5297,box,30795
M05298,Medicine_5298,box,43257
M05299,Medicine_5299,box,60596
M05300,Medicine_5300,box,10860
M05301,Medicine_5301,box,27795
M05302,Medicine_5302,box,21366
M05303,Medicine_5303,box,10859
M05304,Medicine_5304,box,73575
M05305,Medicine_5305,box,40975
M05306,Medicine_5306,box,94634
M05307,Medicine_5307,box,35150
M05308,Medicine_5308,box,25032
M05309,Medicine_5309,box,91789
M05310,Medicine_5310,box,24454
M05311,Medicine_5311,box,16658
M05312,Medicine_5312,box,32270
M05313,Medicine_5313,box,55644
M05314,Medicine_5314,box,18155
M05315,Medicine_5315,box,92896
M05316,Medicine_5316,box,-5000
M05317,Medicine_5317,box,12927
M05318,Medicine_5318,box,11101
M05319,Medicine_5319,box,78995
M05320,Medicine_5320,box,74715
M05321,Medicine_5321,box,50328
M05322,Medicine_5322,box,19507
M05323,Medicine_5323,box,57927
M05324,Medicine_5324,box,10973
M05325,Medicine_5325,box,13965
M05326,Medicine_5326,box,92900
M05327,Medicine_5327,box,95867
M05328,,box,13150
M05329,Medicine_5329,box,98807
M05330,Medicine_5330,box,59930
M05331,Medicine_5331,box,51679
M05332,Medicine_5332,box,86649
M05333,Medicine_5333,box,36477
M05334,Medicine_5334,box,54658
M05335,Medicine_5335,box,85686
M05336,Medicine_5336,box,33305
M05337,Medicine_5337,box,15421
M05338,Medicine_5338,box,42138
M05339,Medicine_5339,box,93893
M05340,Medicine_5340,box,31039
M05341,Medicine_5341,box,76003
M05342,Medicine_5342,box,69506
M05343,Medicine_5343,box,88738
M05344,Medicine_5344,box,42428
M05345,Medicine_5345,box,69312
M05346,Medicine_5346,box,37627
M05347,Medicine_5347,box,99781
M05348,Medicine_5348,box,20194
M05349,Medicine_5349,box,23059
M05350,Medicine_5350,box,15802
M05351,Medicine_5351,box,20425
M05352,Medicine_5352,box,53606
M05353,Medicine_5353,box,57922
M05354,Medicine_5354,box,29669
M05355,Medicine_5355,box,80411
M05356,Medicine_5356,box,96945
M05357,Medicine_5357,box,24802
M05358,Medicine_5358,box,45988
M05359,Medicine_5359,box,65130
M05360,Medicine_5360,box,96554
M05361,Medicine_5361,box,42042
M05362,Medicine_5362,box,38385
M05363,Medicine_5363,box,72469
M05364,Medicine_5364,box,70605
M05365,Medicine_5365,box,61988
M05366,Medicine_5366,box,17208
M05367,Medicine_5367,box,47696
M05368,Medicine_5368,box,13622
M05369,Medicine_5369,box,32348
M05370,Medicine_5370,box,94263
M05371,Medicine_5371,box,18926
M05372,Medicine_5372,box,80070
M05373,Medicine_5373,box,10686
M05374,Medicine_5374,box,83902
M05375,Medicine_5375,box,26839
M05376,Medicine_5376,box,21549
M05377,Medicine_5377,box,61419
M05378,Medicine_5378,box,10112
M05379,Medicine_5379,box,35780
M05380,Medicine_5380,box,10749
M05381,Medicine_5381,box,62372
M05382,Medicine_5382,box,51072
M05383,Medicine_5383,box,74733
M05384,Medicine_5384,box,89949
M05385,Medicine_5385,box,25037
M05386,Medicine_5386,box,65860
M05387,Medicine_5387,box,23746
M05388,Medicine_5388,box,-5000
M05389,Medicine_5389,box,42747
M05390,Medicine_5390,box,88597
M05391,Medicine_5391,box,50766
M05392,Medicine_5392,box,51032
M05393,Medicine_5393,,91942
M05394,Medicine_5394,box,39901
M05395,Medicine_5395,box,47429
M05396,Medicine_5396,box,54840
M05397,Medicine_5397,box,34039
M05398,Medicine_5398,box,68086
M05399,Medicine_5399,box,10967
M05400,Medicine_5400,box,69727
M05401,Medicine_5401,box,36186
M05402,Medicine_5402,box,84289
M05403,Medicine_5403,box,57017
M05404,Medicine_5404,box,20636
M05405,Medicine_5405,box,45405
M05406,Medicine_5406,box,53260
M05407,Medicine_5407,box,abc
M05408,Medicine_5408,box,53905
M05409,Medicine_5409,box,59999
M05410,Medicine_5410,box,48938
M05411,Medicine_5411,box,12380
M05412,Medicine_5412,box,17744
M05413,Medicine_5413,box,72609
M05414,Medicine_5414,box,27551
M05415,Medicine_5415,box,22976
M05416,Medicine_5416,box,49631
M05417,Medicine_5417,box,abc
M05418,Medicine_5418,box,37969
M05419,Medicine_5419,box,36570
M05420,Medicine_5420,box,73572
M05421,Medicine_5421,box,96376
M05422,Medicine_5422,box,98664
M05423,Medicine_5423,box,39641
M05424,Medicine_5424,box,80922
M05425,Medicine_5425,box,48890
M05426,Medicine_5426,box,71277
M05427,Medicine_5427,box,59231
M05428,Medicine_5428,box,92298
M05429,Medicine_5429,box,31222
M05430,Medicine_5430,box,78558
M05431,Medicine_5431,box,86668
M05432,Medicine_5432,box,17250
M05433,Medicine_5433,box,17849
M05434,Medicine_5434,box,11848
M05435,Medicine_5435,box,67239
M05436,Medicine_5436,box,82913
M05437,Medicine_5437,box,96928
M05438,Medicine_5438,box,22187
M05439,Medicine_5439,box,42693
M05440,Medicine_5440,box,65512
M05441,Medicine_5441,box,32411
M05442,Medicine_5442,box,90986
M05443,Medicine_5443,box,39231
M05444,Medicine_5444,box,97258
M05445,Medicine_5445,box,21946
M05446,Medicine_5446,box,53255
M05447,Medicine_5447,box,35792
M05448,Medicine_5448,box,55036
M05449,Medicine_5449,box,83859
M05450,Medicine_5450,box,44635
M05451,Medicine_5451,box,15876
M05452,Medicine_5452,box,42885
M05453,Medicine_5453,box,72473
M05454,Medicine_5454,box,95243
M05455,Medicine_5455,box,92058
M05456,Medicine_5456,box,97135
M05457,Medicine_5457,box,38006
M05458,Medicine_5458,box,38563
M05459,Medicine_5459,box,61795
M05460,Medicine_5460,box,53123
M05461,Medicine_5461,box,57490
M05462,Medicine_5462,box,29295
M05463,Medicine_5463,box,71312
M05464,Medicine_5464,box,62992
M05465,Medicine_5465,box,46488
M05466,Medicine_5466,box,28092
M05467,Medicine_5467,box,71734
M05468,Medicine_5468,box,71957
M05469,,box,14504
M05470,Medicine_5470,box,13627
M05471,Medicine_5471,box,72733
M05472,Medicine_5472,box,47938
M05473,Medicine_5473,box,22127
M05474,Medicine_5474,box,27630
M05475,Medicine_5475,box,29804
M05476,Medicine_5476,box,77787
M05477,Medicine_5477,box,58816
M05478,Medicine_5478,box,88953
M05479,Medicine_5479,box,44415
M05480,Medicine_5480,box,26644
M05481,Medicine_5481,box,90654
M05482,Medicine_5482,box,27393
M05483,Medicine_5483,box,39585
M05484,Medicine_5484,box,19285
M05485,Medicine_5485,box,77583
M05486,Medicine_5486,box,34384
M05487,Medicine_5487,box,48609
M05488,Medicine_5488,box,41958
M05489,Medicine_5489,,39626
M05490,Medicine_5490,box,75342
M05491,Medicine_5491,box,31409
M05492,Medicine_5492,box,73700
M05493,Medicine_5493,box,71433
M05494,Medicine_5494,box,48377
M05495,Medicine_5495,box,87681
M05496,Medicine_5496,box,61034
M05497,Medicine_5497,box,77575
M05498,Medicine_5498,box,36238
M05499,Medicine_5499,box,55512
M05500,Medicine_5500,box,79000
M05501,Medicine_5501,box,85795
M05502,Medicine_5502,box,66541
M05503,Medicine_5503,box,39899
M05504,,box,78559
M05505,Medicine_5505,box,55483
M05506,Medicine_5506,box,50376
M05507,Medicine_5507,box,47156
M05508,Medicine_5508,box,45683
M05509,Medicine_5509,box,94753
M05510,Medicine_5510,box,47971
M05511,Medicine_5511,box,57996
M05512,Medicine_5512,box,-5000
M05513,Medicine_5513,box,88841
M05514,Medicine_5514,box,31269
M05515,Medicine_5515,box,41792
M05516,Medicine_5516,box,69700
M05517,Medicine_5517,box,10472
M05518,Medicine_5518,box,87542
M05519,Medicine_5519,box,36175
M05520,Medicine_5520,box,73825
M05521,Medicine_5521,,75974
M05522,Medicine_5522,box,69231
M05523,Medicine_5523,box,62537
M05524,Medicine_5524,box,75787
